"","trialnum","subject","numObjects","speed","direction","condition","leftOrRight","offsetXYring0","orderCorrect","trialDurTotal","numTargets","whichIsTarget0","ringToQuery","Direction0","respAdj0","rev0_0","rev0_1","rev0_2","rev0_3","rev0_4","rev0_5","rev0_6","rev0_7","rev0_8","timingBlips","exp","file","Position","Exclusion","correct","chanceRate"
"878",85,"LO",2,2,-1,2,0,"[-10, 0]",0,4.5322293884,1,1,0,1,-1,1.8496,2.6794,3.9861,5.1316,-999,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",399.1,0,0,0.5
"879",86,"LO",2,2,1,1,1,"[5, 0]",3,4.72859151859,1,1,0,1,0,2.2561,2.8237,4.2938,5.6782,-999,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",394.95,0,1,0.5
"880",87,"LO",2,2.3,1,2,1,"[10, 0]",3,4.78467287404,1,1,0,1,0,2.0097,2.9063,4.0438,4.6721,5.935,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",413.342857142857,1,1,0.5
"881",88,"LO",2,2,1,0,0,"[0, 0]",0,5.03190112574,1,1,0,-1,1,2.1287,2.8275,3.5447,4.3579,5.1677,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",393.4,1,0,0.5
"882",89,"LO",2,2.3,-1,1,1,"[5, 0]",0,4.96101307476,1,1,0,-1,1,2.415,3.6642,4.2112,5.1782,-999,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",400.525,1,0,0.5
"883",90,"LO",2,2.2,-1,0,1,"[0, 0]",3,4.34732137958,1,1,0,1,0,2.0051,2.5685,3.9779,4.7401,-999,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",404.433333333333,0,1,0.5
"884",91,"LO",2,2.4,1,1,0,"[-5, 0]",0,4.53863417894,1,1,0,1,1,1.5969,2.8356,4.1022,4.6535,-999,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",395.95,0,0,0.5
"885",92,"LO",2,2,-1,0,1,"[0, 0]",3,4.59740589405,1,1,0,1,0,1.5228,2.723,4.0804,4.8585,-999,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",404.9,0,1,0.5
"886",93,"LO",2,2,-1,1,1,"[5, 0]",3,4.6831092961,1,1,0,1,0,2.2633,3.2114,4.478,5.5105,-999,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",397.375,0,1,0.5
"887",94,"LO",2,2.2,-1,2,1,"[10, 0]",3,5.06842739473,1,1,0,1,0,1.8627,3.3201,3.8576,4.4709,5.8848,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",402.183333333333,0,1,0.5
"888",95,"LO",2,2.3,1,1,0,"[-5, 0]",3,4.75278546799,1,1,0,-1,0,1.8349,2.984,3.8463,4.6532,5.9618,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",395.5,0,1,0.5
"889",0,"LO",2,2.3,1,2,0,"[-10, 0]",3,4.56213182685,1,0,0,1,0,1.6254,3.0498,4.2469,5.4538,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",399.3,0,1,0.5
"890",1,"LO",2,2.4,-1,0,0,"[0, 0]",3,4.48925631819,1,1,0,1,0,2.3337,3.5862,4.7973,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",400.2,0,1,0.5
"891",2,"LO",2,2.3,-1,2,1,"[10, 0]",3,4.7011659548,1,0,0,-1,0,1.6453,2.8969,3.5442,4.8414,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",399.77,0,1,0.5
"892",3,"LO",2,1.5,1,0,0,"[0, 0]",3,4.86662820197,1,0,0,1,0,1.5908,2.8773,4.0242,5.1963,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",393.877777777778,1,1,0.5
"893",4,"LO",2,2.3,-1,2,0,"[-10, 0]",0,4.91720480684,1,0,0,1,-1,1.6494,2.1656,3.573,4.7855,5.3549,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",400,0,0,0.5
"894",5,"LO",2,2.4,-1,1,0,"[-5, 0]",0,5.06467810282,1,1,0,-1,1,1.8717,2.5483,4.0098,5.3359,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",397.75,0,0,0.5
"895",6,"LO",2,2.3,1,0,1,"[0, 0]",3,4.95697271535,1,0,0,1,0,2.3255,3.334,4.7308,6.0374,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",400.54,0,1,0.5
"896",7,"LO",2,2.3,1,1,1,"[5, 0]",3,4.49909218508,1,0,0,-1,0,1.7248,2.5488,3.1158,4.2617,5.3612,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",399.6,0,1,0.5
"897",8,"LO",2,1.5,-1,1,0,"[-5, 0]",3,4.70396583247,1,0,0,1,0,1.8853,2.5642,3.4057,4.6045,5.7179,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",397.466666666667,0,1,0.5
"898",9,"LO",2,1.5,1,2,1,"[10, 0]",3,4.52454754869,1,0,0,-1,0,2.4422,3.0304,4.3607,5.4427,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",399.75,0,1,0.5
"899",10,"LO",2,2.4,-1,2,0,"[-10, 0]",3,4.81154707227,1,1,0,-1,0,1.8797,2.5842,3.4202,4.0985,4.6579,5.4135,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",396.8,0,1,0.5
"900",11,"LO",2,2.3,-1,1,0,"[-5, 0]",3,4.75152252502,1,0,0,-1,0,1.7619,2.5809,3.3338,4.6053,5.2834,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.875,0,1,0.5
"901",12,"LO",2,2.3,1,2,1,"[10, 0]",3,4.49619657414,1,0,0,1,0,1.7431,2.386,3.883,5.2235,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",400.225,0,1,0.5
"902",13,"LO",2,2.4,-1,0,1,"[0, 0]",3,4.3224560562,1,1,0,-1,0,2.4968,3.3613,4.315,5.6869,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.875,1,1,0.5
"903",14,"LO",2,1.5,-1,2,1,"[10, 0]",3,4.30375225528,1,0,0,-1,0,1.8859,2.793,3.5776,4.4764,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.533333333333,0,1,0.5
"904",15,"LO",2,1.5,-1,2,0,"[-10, 0]",3,5.0723156839,1,0,0,1,0,1.8728,2.4414,3.3417,4.4732,5.7559,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",397.05,0,1,0.5
"905",16,"LO",2,2.3,-1,0,1,"[0, 0]",3,4.73816649435,1,0,0,1,0,2.246,2.8481,3.8515,4.5713,5.1098,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.3,0,1,0.5
"906",17,"LO",2,1.5,1,1,1,"[5, 0]",3,4.69086348333,1,0,0,1,0,2.4361,3.8112,4.7046,6.1008,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",398,0,1,0.5
"907",18,"LO",2,2.3,-1,1,1,"[5, 0]",3,5.08748628748,1,0,0,1,0,1.959,2.858,3.814,4.3506,5.1062,5.9924,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",396,0,1,0.5
"908",19,"LO",2,2.3,1,0,0,"[0, 0]",3,4.47360263783,1,0,0,-1,0,1.866,3.0925,4.0306,4.6908,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",395.4,0,1,0.5
"909",20,"LO",2,1.5,1,2,0,"[-10, 0]",3,4.52146210749,1,0,0,-1,0,1.9583,2.4815,3.6653,4.6576,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.6,0,1,0.5
"910",21,"LO",2,1.5,1,0,1,"[0, 0]",3,5.02640769999,1,0,0,1,0,2.4961,3.4514,4.7877,6.213,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.233333333333,0,1,0.5
"911",22,"LO",2,2.3,1,1,0,"[-5, 0]",3,5.09164882047,1,0,0,1,0,1.5599,2.4951,3.032,4.3598,5.5039,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",390.5,1,1,0.5
"912",23,"LO",2,1.5,1,1,0,"[-5, 0]",3,4.36977644595,1,0,0,-1,0,2.0816,2.7354,3.9494,4.9544,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",398.833333333333,0,1,0.5
"913",24,"LO",2,1.5,-1,0,0,"[0, 0]",3,4.75377022727,1,0,0,-1,0,1.8972,2.4809,3.4553,4.9527,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.7,0,1,0.5
"914",25,"LO",2,2.4,-1,2,1,"[10, 0]",3,5.09062084488,1,1,0,1,0,1.9705,2.5907,3.4588,4.4573,5.9415,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",396.266666666667,0,1,0.5
"915",26,"LO",2,2.4,1,0,0,"[0, 0]",3,4.85362305343,1,1,0,1,0,1.5819,2.6236,3.461,4.7378,5.8256,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",397.066666666667,0,1,0.5
"916",27,"LO",2,2.4,1,2,0,"[-10, 0]",3,4.93949008329,1,1,0,1,0,1.6153,2.9257,3.99,5.3375,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",402.733333333333,0,1,0.5
"917",28,"LO",2,1.5,-1,0,1,"[0, 0]",3,4.41784013303,1,0,0,-1,0,1.9847,2.5779,4.0324,5.3168,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",395.033333333333,0,1,0.5
"918",29,"LO",2,2.4,1,0,1,"[0, 0]",3,4.91750284094,1,1,0,1,0,1.7674,2.4239,3.0426,4.4519,5.7587,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",393.7,0,1,0.5
"919",30,"LO",2,2.4,-1,1,1,"[5, 0]",3,4.55118709117,1,1,0,-1,0,2.065,3.0691,4.5254,5.5153,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",398.233333333333,0,1,0.5
"920",31,"LO",2,2.3,-1,0,0,"[0, 0]",3,4.82189466564,1,0,0,1,0,2.1498,3.134,3.6915,4.8821,5.6782,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",389.666666666667,1,1,0.5
"921",32,"LO",2,2.4,1,2,1,"[10, 0]",3,4.41551282395,1,1,0,1,0,2.1384,3.5912,4.7705,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",399.5,0,1,0.5
"922",33,"LO",2,2.4,1,1,0,"[-5, 0]",3,4.97182777737,1,1,0,-1,0,1.707,2.8981,3.6989,5.0869,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.4,0,1,0.5
"923",34,"LO",2,1.5,-1,1,1,"[5, 0]",3,4.81490300443,1,0,0,1,0,1.6866,2.7578,4.0745,5.4802,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",395.066666666667,0,1,0.5
"924",35,"LO",2,2.4,1,1,1,"[5, 0]",3,4.38587077659,1,1,0,-1,0,1.832,2.4933,3.0387,3.7482,4.6358,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",386.533333333333,1,1,0.5
"925",36,"LO",2,1.5,-1,2,0,"[-10, 0]",3,4.94393416165,1,0,0,1,0,1.9439,2.8666,4.2935,5.7556,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",397.06,0,1,0.5
"926",37,"LO",2,2.4,1,1,1,"[5, 0]",3,5.04026792441,1,1,0,1,0,1.7824,2.7833,3.5836,4.6375,5.1679,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",397.066666666667,0,1,0.5
"927",38,"LO",2,1.5,1,2,0,"[-10, 0]",3,4.99788211169,1,0,0,-1,0,1.88,2.8835,4.0733,4.7649,6.072,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",397.95,0,1,0.5
"928",39,"LO",2,2.4,-1,1,0,"[-5, 0]",3,4.61184543233,1,1,0,1,0,1.9299,3.2498,4.6914,5.9868,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",404.3,0,1,0.5
"929",40,"LO",2,2.4,1,1,0,"[-5, 0]",0,4.36569347068,1,1,0,-1,-1,1.5371,3.0158,4.0132,4.7494,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",397.3,0,0,0.5
"930",41,"LO",2,2.4,1,0,1,"[0, 0]",3,4.80664579731,1,1,0,-1,0,1.6672,2.2935,3.4656,4.331,5.3066,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",390,1,1,0.5
"931",42,"LO",2,2.4,-1,2,0,"[-10, 0]",0,5.0400103893,1,1,0,1,1,1.8375,2.6813,3.8167,4.39,5.4885,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.1,0,0,0.5
"932",43,"LO",2,2.3,1,2,1,"[10, 0]",3,4.70405346214,1,0,0,1,0,1.919,2.436,3.745,4.8707,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",400.166666666667,0,1,0.5
"933",44,"LO",2,2.4,-1,1,1,"[5, 0]",3,4.52524847184,1,1,0,1,0,2.1996,3.1798,4.4554,5.148,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",387.7,1,1,0.5
"934",45,"LO",2,2.4,1,0,0,"[0, 0]",3,4.61987585185,1,1,0,1,0,1.9445,3.0374,3.9152,5.2204,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",400.05,0,1,0.5
"935",46,"LO",2,2.4,-1,2,1,"[10, 0]",0,4.59987010751,1,1,0,-1,-1,2.1815,2.8904,3.4442,4.3289,5.5216,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.866666666667,0,0,0.5
"936",47,"LO",2,2.3,-1,1,0,"[-5, 0]",3,4.66573720889,1,0,0,-1,0,1.5103,2.2448,3.5882,4.7107,5.8894,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",393.05,1,1,0.5
"937",48,"LO",2,2.3,1,2,0,"[-10, 0]",0,4.59138546377,1,0,0,1,-1,2.2508,2.7855,3.7604,4.8804,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.475,0,0,0.5
"938",49,"LO",2,2.3,-1,0,0,"[0, 0]",3,4.93746472713,1,0,0,-1,0,1.6267,2.3697,3.1967,4.6411,5.2339,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",387.34,1,1,0.5
"939",50,"LO",2,1.5,-1,0,0,"[0, 0]",3,4.37948372022,1,0,0,-1,0,1.6332,2.2317,2.8874,3.6638,4.9359,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",400.725,0,1,0.5
"940",51,"LO",2,1.5,-1,1,0,"[-5, 0]",3,4.96410033522,1,0,0,1,0,2.373,3.674,5.0917,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",390.625,1,1,0.5
"941",52,"LO",2,2.4,1,2,0,"[-10, 0]",0,5.08916911157,1,1,0,-1,-1,2.4192,2.9546,4.4457,5.8217,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",392.04,1,0,0.5
"942",53,"LO",2,1.5,1,0,0,"[0, 0]",3,5.08464002217,1,0,0,1,0,2.4919,3.8076,4.3888,5.1008,6.3881,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",392.233333333333,0,1,0.5
"943",54,"LO",2,2.3,-1,1,1,"[5, 0]",3,5.06230482364,1,0,0,1,0,1.5957,3.0278,4.1285,5.4597,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",400.25,0,1,0.5
"944",55,"LO",2,1.5,-1,1,1,"[5, 0]",3,4.312474428,1,0,0,-1,0,1.8463,2.6851,3.1918,4.0939,4.7651,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",400.733333333333,0,1,0.5
"945",56,"LO",2,1.5,-1,0,1,"[0, 0]",3,4.46157626759,1,0,0,1,0,1.9763,2.6913,3.3516,4.1772,5.192,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",395.2,0,1,0.5
"946",57,"LO",2,1.5,1,1,1,"[5, 0]",3,4.92494137691,1,0,0,-1,0,1.782,3.1833,3.8207,5.1852,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",393.58,0,1,0.5
"947",58,"LO",2,2.3,1,1,1,"[5, 0]",3,5.09963733484,1,0,0,-1,0,2.0788,3.5389,4.2396,5.4939,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",390.1,1,1,0.5
"948",59,"LO",2,2.3,-1,2,1,"[10, 0]",3,4.49289721308,1,0,0,-1,0,2.2059,2.9102,3.9684,4.5264,5.8174,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",395.833333333333,1,1,0.5
"949",60,"LO",2,2.3,-1,0,1,"[0, 0]",3,5.06055102828,1,0,0,-1,0,2.0555,3.1088,3.7567,4.5054,5.2272,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",400.1,0,1,0.5
"950",61,"LO",2,2.4,-1,0,1,"[0, 0]",3,4.3333483012,1,1,0,-1,0,1.5052,2.2568,3.2259,4.1062,5.5808,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",390.566666666667,1,1,0.5
"951",62,"LO",2,2.3,1,0,1,"[0, 0]",3,4.5390054056,1,0,0,1,0,1.8442,2.7859,4.0094,5.4475,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",398.06,0,1,0.5
"952",63,"LO",2,1.5,1,1,0,"[-5, 0]",3,5.01484145023,1,0,0,1,0,2.3536,3.1343,4.6049,5.1186,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",383.8,1,1,0.5
"953",64,"LO",2,2.3,-1,2,0,"[-10, 0]",3,4.37609562892,1,0,0,1,0,1.6305,2.929,3.7842,4.7054,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",397.833333333333,1,1,0.5
"954",65,"LO",2,1.5,-1,2,1,"[10, 0]",3,4.33549816291,1,0,0,-1,0,2.0668,3.0004,3.5247,4.0886,4.8739,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",393.875,1,1,0.5
"955",66,"LO",2,1.5,1,2,1,"[10, 0]",3,4.62634063318,1,0,0,1,0,1.8362,2.5921,3.7325,4.6839,5.3075,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",389.92,1,1,0.5
"956",67,"LO",2,2.3,1,0,0,"[0, 0]",3,5.05015525673,1,0,0,-1,0,2.4572,3.0306,4.0652,4.5851,5.1261,6.4071,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",401,0,1,0.5
"957",68,"LO",2,2.3,1,1,0,"[-5, 0]",3,4.78960679522,1,0,0,1,0,2.4931,3.0834,4.206,5.0534,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",392.533333333333,0,1,0.5
"958",69,"LO",2,1.5,1,0,1,"[0, 0]",3,5.04228369282,1,0,0,1,0,2.1087,3.1008,3.7464,5.2003,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",397.2,0,1,0.5
"959",70,"LO",2,2.4,-1,0,0,"[0, 0]",3,4.79179793919,1,1,0,1,0,1.5288,2.6315,3.7018,4.7895,6.1371,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",394.4,0,1,0.5
"960",71,"LO",2,2.4,1,2,1,"[10, 0]",3,4.53317697404,1,1,0,-1,0,1.9432,3.3931,4.0613,5.0387,-999,-999,-999,-999,-999,0,"offCenter","CF_14Apr2015_13-43.txt",393.45,0,1,0.5
"961",0,"UW",2,1.65,1,0,0,"[0, 0]",3,4.37777359693,1,0,0,1,0,2.0349,3.0637,3.7771,4.4923,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",403.8,0,1,0.5
"962",1,"UW",2,1.9,-1,0,1,"[0, 0]",0,4.81834175622,1,1,0,1,-1,1.7897,3.0007,4.3662,5.2167,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",400.85,1,0,0.5
"963",2,"UW",2,1.9,-1,1,1,"[5, 0]",0,4.93519442644,1,1,0,1,1,1.7008,2.9186,3.7432,4.9052,5.7779,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",397.6,1,0,0.5
"964",3,"UW",2,1.5,-1,2,1,"[10, 0]",3,4.69137441176,1,0,0,-1,0,2.2819,3.705,4.409,5.6153,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",398.9,0,1,0.5
"965",4,"UW",2,1.8,-1,2,1,"[10, 0]",3,4.30223827876,1,0,0,-1,0,1.867,2.6925,3.2258,4.4526,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",396.05,1,1,0.5
"966",5,"UW",2,1.9,1,0,1,"[0, 0]",3,4.39977890341,1,1,0,1,0,2.0094,3.2425,4.2475,5.0347,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",405.233333333333,1,1,0.5
"967",6,"UW",2,1.9,1,2,1,"[10, 0]",3,4.92830355134,1,1,0,-1,0,1.8825,2.9608,4.0163,4.7329,5.8902,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",388.6,0,1,0.5
"968",7,"UW",2,1.8,1,1,1,"[5, 0]",0,4.35040413874,1,0,0,-1,1,1.635,2.6059,3.7805,4.8909,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",401.9,1,0,0.5
"969",8,"UW",2,1.8,1,0,1,"[0, 0]",3,4.55337909727,1,0,0,-1,0,2.0047,3.1802,4.5048,5.6957,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",401.15,1,1,0.5
"970",9,"UW",2,1.9,-1,0,0,"[0, 0]",3,4.49625235562,1,1,0,-1,0,1.9594,2.4948,3.9851,5.1666,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",402.85,1,1,0.5
"971",10,"UW",2,1.8,-1,1,1,"[5, 0]",3,4.64535382668,1,0,0,1,0,2.3754,3.8192,4.9411,-999,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",398.8,0,1,0.5
"972",11,"UW",2,1.8,1,2,0,"[-10, 0]",3,4.94855447308,1,0,0,-1,0,2.0855,3.4798,4.906,5.8383,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",394.75,1,1,0.5
"973",12,"UW",2,1.5,-1,0,0,"[0, 0]",3,5.0403260194,1,0,0,1,0,1.7369,2.8802,3.8695,4.9293,5.9294,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",401.2,0,1,0.5
"974",13,"UW",2,1.65,-1,0,1,"[0, 0]",3,4.43951389462,1,0,0,-1,0,1.867,2.8503,4.0693,4.817,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",395.9,0,1,0.5
"975",14,"UW",2,1.65,1,1,0,"[-5, 0]",3,4.48894504106,1,0,0,-1,0,2.0399,3.033,3.8269,4.5611,5.7762,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",403.9,0,1,0.5
"976",15,"UW",2,1.5,1,2,0,"[-10, 0]",3,4.71034297483,1,0,0,1,0,2.2728,2.825,4.318,5.3362,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",396.7,0,1,0.5
"977",16,"UW",2,1.8,1,1,0,"[-5, 0]",3,4.82129230223,1,0,0,-1,0,1.5403,2.2164,3.4088,4.2686,5.081,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",399.3,0,1,0.5
"978",17,"UW",2,1.9,-1,2,1,"[10, 0]",3,4.97752772398,1,1,0,1,0,1.7989,2.5983,3.3159,4.2765,4.9058,5.8848,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",394.9,0,1,0.5
"979",18,"UW",2,1.5,-1,1,1,"[5, 0]",3,4.63704919285,1,0,0,-1,0,2.0237,3.5056,4.6967,5.6142,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",397.7,0,1,0.5
"980",19,"UW",2,1.65,-1,1,0,"[-5, 0]",3,4.37887182701,1,0,0,1,0,2.0496,2.6506,3.2841,4.2158,5.0119,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",401.2,0,1,0.5
"981",20,"UW",2,1.65,1,2,1,"[10, 0]",0,4.89029953839,1,0,0,1,-1,1.5733,3.0101,4.0942,5.0237,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",395.05,0,0,0.5
"982",21,"UW",2,1.5,-1,2,0,"[-10, 0]",3,4.98564229421,1,0,0,-1,0,2.1006,2.8142,4.0344,5.2131,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",394.3,0,1,0.5
"983",22,"UW",2,1.8,-1,2,0,"[-10, 0]",3,4.7016380858,1,0,0,1,0,2.2495,3.574,4.4197,5.6829,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",396.1,0,1,0.5
"984",23,"UW",2,1.5,1,0,0,"[0, 0]",3,4.96132604537,1,0,0,1,0,1.8514,2.4918,3.892,4.8744,5.9013,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",401.25,1,1,0.5
"985",24,"UW",2,1.5,-1,1,0,"[-5, 0]",3,4.84470679699,1,0,0,-1,0,2.385,3.825,4.8597,5.9042,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",402,0,1,0.5
"986",25,"UW",2,1.8,1,0,0,"[0, 0]",3,5.08582186843,1,0,0,1,0,2.2779,3.1789,3.9498,4.6778,5.3356,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",400.9,0,1,0.5
"987",26,"UW",2,1.65,-1,2,0,"[-10, 0]",3,4.44974708987,1,0,0,1,0,2.1639,3.1794,4.4583,5.1922,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",400.5,0,1,0.5
"988",27,"UW",2,1.9,1,0,0,"[0, 0]",0,4.74965234091,1,1,0,1,-1,1.6242,2.3685,3.072,4.098,5.1997,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",397.5,0,0,0.5
"989",28,"UW",2,1.8,1,2,1,"[10, 0]",3,5.02690729092,1,0,0,1,0,2.3973,3.8311,5.3266,-999,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",402.5,0,1,0.5
"990",29,"UW",2,1.5,1,1,1,"[5, 0]",3,4.32428707085,1,0,0,-1,0,1.6334,3.0835,3.6482,5.0249,-999,-999,-999,-999,-999,0,"offCenter","LN_20Apr2015_14-22.txt",397.5,0,1,0.5
